"financial_summary_sales_id","actual_units","actual_amount","forcast_unit","forcast_amount","location_id","sales_class_id","report_begin_date_id","report_end_date_id"
2014100607,6186171,4821970.38,5757469,4487808.00,7,6,20141001,20141031
2014100608,8416296,6584785.90,10719779,8371982.00,8,6,20141001,20141031
2014100609,13281610,10254536.52,14476359,11185376.00,9,6,20141001,20141031
2014100610,13525053,10550423.35,13996996,10902770.00,10,6,20141001,20141031
2014100611,6222018,4924438.12,7151717,5674806.00,11,6,20141001,20141031
2014100612,6822001,5351038.88,6981392,5480088.00,12,6,20141001,20141031
2014110101,10085396,15732350.37,10991899,17056287.00,1,1,20141103,20141128
2014110102,6347712,10021866.80,7714240,12149938.00,2,1,20141103,20141128
2014110103,6699396,10450556.31,8861580,13800035.00,3,1,20141103,20141128
2014110104,8709064,13408195.81,9209654,14173890.00,4,1,20141103,20141128
2014110105,7172927,11033174.36,8450303,13062219.00,5,1,20141103,20141128
2014110106,11463142,17700022.92,14113171,21992581.00,6,1,20141103,20141128
2014110107,10860834,16889204.58,12267695,19079367.00,7,1,20141103,20141128
2014110108,6697685,10223744.72,10008866,15207790.00,8,1,20141103,20141128
2014110109,7402220,11439963.55,7545324,11656062.00,9,1,20141103,20141128
2014110110,9265776,14332511.17,9998475,15532976.00,10,1,20141103,20141128
2014110111,9970860,15255672.90,10933047,16727845.00,11,1,20141103,20141128
2014110112,5618244,8792669.32,5340872,8350948.00,12,1,20141103,20141128
2014110201,5597004,8745450.13,6661822,10408396.00,1,2,20141103,20141128
2014110202,5940658,9227941.01,6207095,9621755.00,2,2,20141103,20141128
2014110203,10294495,15752274.81,10857978,16643876.00,3,2,20141103,20141128
2014110204,5067501,7961495.42,5625136,8808998.00,4,2,20141103,20141128
2014110205,8711862,13451689.95,10358757,16005694.00,5,2,20141103,20141128
2014110206,8667291,13712004.61,9873703,15618034.00,6,2,20141103,20141128
2014110207,11890292,18091866.00,12749845,19470715.00,7,2,20141103,20141128
2014110208,9228051,14242316.37,12550719,19541163.00,8,2,20141103,20141128
2014110209,6887699,10867483.05,5860328,9237076.00,9,2,20141103,20141128
2014110210,7281580,11149736.31,9082425,14009697.00,10,2,20141103,20141128
2014110211,7335042,11615440.02,8877116,13929000.00,11,2,20141103,20141128
2014110212,8311125,12844810.62,8388000,12957418.00,12,2,20141103,20141128
2014110301,6948775,5462459.44,6313352,4960935.00,1,3,20141103,20141128
2014110302,6697698,5257428.09,8595490,6760919.00,2,3,20141103,20141128
2014110303,6591306,5153824.92,6629358,5199569.00,3,3,20141103,20141128
2014110304,4595029,3627111.06,4911093,3873676.00,4,3,20141103,20141128
2014110305,10937736,8443893.58,9843362,7587472.00,5,3,20141103,20141128
2014110306,5300103,4177228.87,4897825,3860177.00,6,3,20141103,20141128
2014110307,5826970,4605075.20,5622443,4443437.00,7,3,20141103,20141128
2014110308,9038092,6892754.02,9985566,7605590.00,8,3,20141103,20141128
2014110309,4476242,3430774.96,5376026,4126449.00,9,3,20141103,20141128
2014110310,6986327,5326161.51,8402501,6401347.00,10,3,20141103,20141128
2014110311,8995707,6921951.01,9231394,7103306.00,11,3,20141103,20141128
2014110312,7317375,5688852.95,9766680,7542863.00,12,3,20141103,20141128
2014110401,7662837,5967542.27,8853626,6928408.00,1,4,20141103,20141128
2014110402,6967911,5310020.15,7080727,5405045.00,2,4,20141103,20141128
2014110403,7866854,5988857.75,11027819,8400893.00,3,4,20141103,20141128
2014110404,8165035,6285473.65,8195245,6308730.00,4,4,20141103,20141128
2014110405,7818212,6081431.59,8740481,6783806.00,5,4,20141103,20141128
2014110406,12599241,9648009.91,13205230,10120498.00,6,4,20141103,20141128
2014110407,6462359,5001178.25,7451634,5757513.00,7,4,20141103,20141128
2014110408,8754335,6684675.37,9669910,7359862.00,8,4,20141103,20141128
2014110409,9051928,6935744.42,9292331,7116699.00,9,4,20141103,20141128
2014110410,8999268,7009528.37,9886486,7684189.00,10,4,20141103,20141128
2014110411,5101065,3870524.51,6102769,4624867.00,11,4,20141103,20141128
2014110412,9398578,7481970.65,9697717,7723244.00,12,4,20141103,20141128
2014110501,10707831,8268540.37,11371840,8781405.00,1,5,20141103,20141128
2014110502,6961283,5447627.64,7068750,5550831.00,2,5,20141103,20141128
2014110503,5369864,4129807.76,7035767,5392589.00,3,5,20141103,20141128
2014110504,7730471,5916727.50,8222864,6297672.00,4,5,20141103,20141128
2014110505,10252969,7793430.60,11296816,8619493.00,5,5,20141103,20141128
2014110506,8123034,6303703.69,8331199,6485767.00,6,5,20141103,20141128
2014110507,13234155,10227757.18,13538931,10478802.00,7,5,20141103,20141128
2014110508,7553781,5851707.17,9315845,7205218.00,8,5,20141103,20141128
2014110509,8888501,6850037.30,10932603,8436583.00,9,5,20141103,20141128
2014110510,10874630,8397942.61,10977162,8477101.00,10,5,20141103,20141128
2014110511,7042134,5467032.61,7977323,6209606.00,11,5,20141103,20141128
2014110512,7290471,5621271.86,7704288,5956756.00,12,5,20141103,20141128
2014110601,6651727,5215742.39,7286301,5713324.00,1,6,20141103,20141128
2014110602,8069837,6236606.06,11762256,9124074.00,2,6,20141103,20141128
2014110603,7541072,5784659.23,8266523,6341143.00,3,6,20141103,20141128
2014110604,6785995,5345873.14,6719492,5293484.00,4,6,20141103,20141128
2014110605,5871409,4591415.31,6352452,4931730.00,5,6,20141103,20141128
2014110606,9396725,7300715.65,11916411,9190790.00,6,6,20141103,20141128
2014110607,6186171,4821970.38,5757469,4487808.00,7,6,20141103,20141128
2014110608,8450162,6610524.06,10719779,8371982.00,8,6,20141103,20141128
2014110609,13513017,10435033.98,14476359,11185376.00,9,6,20141103,20141128
2014110610,14068533,10979229.07,13996996,10902770.00,10,6,20141103,20141128
2014110611,7065518,5606407.87,7151717,5674806.00,11,6,20141103,20141128
2014110612,6822001,5351038.88,6981392,5480088.00,12,6,20141103,20141128
2014120101,11375245,17651129.74,10991899,17056287.00,1,1,20141201,20141231
2014120102,8417066,13256887.91,7714240,12149938.00,2,1,20141201,20141231
2014120103,8367876,13031194.33,8861580,13800035.00,3,1,20141201,20141231
2014120104,9977957,15356327.23,9209654,14173890.00,4,1,20141201,20141231
2014120105,8122168,12554997.53,8450303,13062219.00,5,1,20141201,20141231
2014120106,13642505,21259140.64,14113171,21992581.00,6,1,20141201,20141231
2014120107,12158271,18909184.25,12267695,19079367.00,7,1,20141201,20141231
2014120108,10052090,15273466.01,10008866,15207790.00,8,1,20141201,20141231
2014120109,7841742,12113970.54,7545324,11656062.00,9,1,20141201,20141231
2014120110,9535980,14814474.04,9998475,15532976.00,10,1,20141201,20141231
2014120111,9970860,15255672.90,10933047,16727845.00,11,1,20141201,20141231
2013030311,0,0.00,5313783,4142504.00,11,3,20130301,20130329
2013030312,0,0.00,7341309,5649562.00,12,3,20130301,20130329
2013030401,0,0.00,7038910,5560775.00,1,4,20130301,20130329
2013030402,0,0.00,2359285,1789248.00,2,4,20130301,20130329
2013030403,0,0.00,6347920,4879040.00,3,4,20130301,20130329
2013030404,0,0.00,4875789,3805438.00,4,4,20130301,20130329
2013030405,0,0.00,7421677,5671439.00,5,4,20130301,20130329
2013030406,0,0.00,5955354,4576277.00,6,4,20130301,20130329
2013030407,0,0.00,2889424,2194745.00,7,4,20130301,20130329
2013030408,0,0.00,4334219,3333374.00,8,4,20130301,20130329
2013030409,369854,277390.50,7192715,5501995.00,9,4,20130301,20130329
2013030410,745345,558263.41,5242029,4050051.00,10,4,20130301,20130329
2013030411,0,0.00,3906687,2995386.00,11,4,20130301,20130329
2013030412,0,0.00,6540885,4962028.00,12,4,20130301,20130329
2013030501,0,0.00,3468966,2708133.00,1,5,20130301,20130329
2013030503,479656,350148.88,8650145,6626939.00,3,5,20130301,20130329
2013030505,0,0.00,4969901,3835791.00,5,5,20130301,20130329
2013030506,0,0.00,8211561,6409257.00,6,5,20130301,20130329
2013030508,0,0.00,7588470,5887910.00,8,5,20130301,20130329
2013030509,0,0.00,9995591,7688093.00,9,5,20130301,20130329
2013030510,0,0.00,7373247,5757099.00,10,5,20130301,20130329
2013030511,0,0.00,7118556,5566559.00,11,5,20130301,20130329
2013030512,1154306,842643.38,4519060,3459645.00,12,5,20130301,20130329
2013030601,0,0.00,4764948,3659642.00,1,6,20130301,20130329
2013030603,0,0.00,3808247,2917368.00,3,6,20130301,20130329
2013030605,0,0.00,3265116,2522140.00,5,6,20130301,20130329
2013030606,0,0.00,7328728,5821472.00,6,6,20130301,20130329
2013020101,0,0.00,1709965,2758270.00,1,1,20130201,20130228
2013020102,0,0.00,5301457,8218107.00,2,1,20130201,20130228
2013020103,0,0.00,3860866,5939149.00,3,1,20130201,20130228
2013020104,0,0.00,6951781,10859742.00,4,1,20130201,20130228
2013020105,0,0.00,5870068,9177359.00,5,1,20130201,20130228
2013020106,0,0.00,5889509,9150808.00,6,1,20130201,20130228
2013020107,0,0.00,7005277,10739907.00,7,1,20130201,20130228
2013020108,0,0.00,3115568,4794686.00,8,1,20130201,20130228
2013020109,0,0.00,6545374,10335773.00,9,1,20130201,20130228
2013020110,0,0.00,4207046,6427699.00,10,1,20130201,20130228
2013020111,0,0.00,4552831,7311378.00,11,1,20130201,20130228
2013020112,0,0.00,6265281,9724553.00,12,1,20130201,20130228
2013020201,23463,34490.61,4565505,7086947.00,1,2,20130201,20130228
2013020202,0,0.00,4871195,7441939.00,2,2,20130201,20130228
2013020203,0,0.00,5554086,8604424.00,3,2,20130201,20130228
2013020204,0,0.00,1319206,2013450.00,4,2,20130201,20130228
2013020205,0,0.00,5351238,8108052.00,5,2,20130201,20130228
2013020206,0,0.00,7496807,11673500.00,6,2,20130201,20130228
2013020207,352419,558443.15,2415774,3990412.00,7,2,20130201,20130228
2013020208,0,0.00,4154011,6459281.00,8,2,20130201,20130228
2013020209,0,0.00,2791242,4384611.00,9,2,20130201,20130228
2013020210,0,0.00,7251607,11159135.00,10,2,20130201,20130228
2013020211,0,0.00,7393708,11179189.00,11,2,20130201,20130228
2013020212,0,0.00,6270185,9629158.00,12,2,20130201,20130228
2013020301,0,0.00,5344740,4183001.00,1,3,20130201,20130228
2013020302,0,0.00,5487529,4265380.00,2,3,20130201,20130228
2013020303,0,0.00,4470128,3408678.00,3,3,20130201,20130228
2013020304,0,0.00,5558755,4319693.00,4,3,20130201,20130228
2013020305,0,0.00,3835293,3068232.00,5,3,20130201,20130228
2013020306,0,0.00,10099741,7805300.00,6,3,20130201,20130228
2013020307,0,0.00,3129228,2421225.00,7,3,20130201,20130228
2013020308,0,0.00,6486451,4976101.00,8,3,20130201,20130228
2013020309,0,0.00,5689779,4373351.00,9,3,20130201,20130228
2013020310,0,0.00,4638597,3559332.00,10,3,20130201,20130228
2013020311,0,0.00,5313783,4142504.00,11,3,20130201,20130228
2013020312,0,0.00,7341309,5649562.00,12,3,20130201,20130228
2013020401,0,0.00,7038910,5560775.00,1,4,20130201,20130228
2013020402,0,0.00,2359285,1789248.00,2,4,20130201,20130228
2013020403,0,0.00,6347920,4879040.00,3,4,20130201,20130228
2013020404,0,0.00,4875789,3805438.00,4,4,20130201,20130228
2013020405,0,0.00,7421677,5671439.00,5,4,20130201,20130228
2013020406,0,0.00,5955354,4576277.00,6,4,20130201,20130228
2013020407,0,0.00,2889424,2194745.00,7,4,20130201,20130228
2013020408,0,0.00,4334219,3333374.00,8,4,20130201,20130228
2013020409,0,0.00,7192715,5501995.00,9,4,20130201,20130228
2013020410,0,0.00,5242029,4050051.00,10,4,20130201,20130228
2013020411,0,0.00,3906687,2995386.00,11,4,20130201,20130228
2013020412,0,0.00,6540885,4962028.00,12,4,20130201,20130228
2013020501,0,0.00,3468966,2708133.00,1,5,20130201,20130228
2013020502,0,0.00,6871650,5410155.00,2,5,20130201,20130228
2013020503,0,0.00,8650145,6626939.00,3,5,20130201,20130228
2013020504,0,0.00,8429880,6409808.00,4,5,20130201,20130228
2013020505,0,0.00,4969901,3835791.00,5,5,20130201,20130228
2013020506,0,0.00,8211561,6409257.00,6,5,20130201,20130228
2013020507,0,0.00,6653585,5114754.00,7,5,20130201,20130228
2013020508,0,0.00,7588470,5887910.00,8,5,20130201,20130228
2013020510,0,0.00,7373247,5757099.00,10,5,20130201,20130228
2013020512,0,0.00,4519060,3459645.00,12,5,20130201,20130228
2013020601,0,0.00,4764948,3659642.00,1,6,20130201,20130228
2013020602,0,0.00,12430736,9503032.00,2,6,20130201,20130228
2013020603,0,0.00,3808247,2917368.00,3,6,20130201,20130228
2013020604,0,0.00,5070285,3892138.00,4,6,20130201,20130228
2013020605,0,0.00,3265116,2522140.00,5,6,20130201,20130228
2013020607,0,0.00,6467513,4917728.00,7,6,20130201,20130228
2013020608,0,0.00,4077739,3145654.00,8,6,20130201,20130228
2013020609,0,0.00,4682955,3604274.00,9,6,20130201,20130228
2013020610,0,0.00,3611193,2803758.00,10,6,20130201,20130228
2013020612,0,0.00,4404228,3562983.00,12,6,20130201,20130228
2013030101,0,0.00,1709965,2758270.00,1,1,20130301,20130329
2013030102,106368,182006.28,5301457,8218107.00,2,1,20130301,20130329
2013030103,0,0.00,3860866,5939149.00,3,1,20130301,20130329
2013030104,0,0.00,6951781,10859742.00,4,1,20130301,20130329
2013030105,0,0.00,5870068,9177359.00,5,1,20130301,20130329
2013030106,0,0.00,5889509,9150808.00,6,1,20130301,20130329
2013030107,0,0.00,7005277,10739907.00,7,1,20130301,20130329
2013030108,0,0.00,3115568,4794686.00,8,1,20130301,20130329
2013030109,468642,776586.66,6545374,10335773.00,9,1,20130301,20130329
2013030110,661496,1006003.12,4207046,6427699.00,10,1,20130301,20130329
2013030111,0,0.00,4552831,7311378.00,11,1,20130301,20130329
2013030112,0,0.00,6265281,9724553.00,12,1,20130301,20130329
2013030201,752123,1137827.58,4565505,7086947.00,1,2,20130301,20130329
2013030202,0,0.00,4871195,7441939.00,2,2,20130301,20130329
2013030203,0,0.00,5554086,8604424.00,3,2,20130301,20130329
2013030204,0,0.00,1319206,2013450.00,4,2,20130301,20130329
2013030205,0,0.00,5351238,8108052.00,5,2,20130301,20130329
2013030206,0,0.00,7496807,11673500.00,6,2,20130301,20130329
2013030207,352419,558443.15,2415774,3990412.00,7,2,20130301,20130329
2013030208,0,0.00,4154011,6459281.00,8,2,20130301,20130329
2013030209,0,0.00,2791242,4384611.00,9,2,20130301,20130329
2013030210,0,0.00,7251607,11159135.00,10,2,20130301,20130329
2013030211,0,0.00,7393708,11179189.00,11,2,20130301,20130329
2013030212,0,0.00,6270185,9629158.00,12,2,20130301,20130329
2013030301,0,0.00,5344740,4183001.00,1,3,20130301,20130329
2013030302,0,0.00,5487529,4265380.00,2,3,20130301,20130329
2013030303,424254,321245.13,4470128,3408678.00,3,3,20130301,20130329
2013030304,36457,36963.75,5558755,4319693.00,4,3,20130301,20130329
2013030305,0,0.00,3835293,3068232.00,5,3,20130301,20130329
2013030306,0,0.00,10099741,7805300.00,6,3,20130301,20130329
2013030307,0,0.00,3129228,2421225.00,7,3,20130301,20130329
2013030308,0,0.00,6486451,4976101.00,8,3,20130301,20130329
2013030309,0,0.00,5689779,4373351.00,9,3,20130301,20130329
2013030310,0,0.00,4638597,3559332.00,10,3,20130301,20130329
2013030607,0,0.00,6467513,4917728.00,7,6,20130301,20130329
2013030608,0,0.00,4077739,3145654.00,8,6,20130301,20130329
2013030610,0,0.00,3611193,2803758.00,10,6,20130301,20130329
2013030611,0,0.00,4533192,3543106.00,11,6,20130301,20130329
2013030612,0,0.00,4404228,3562983.00,12,6,20130301,20130329
2013040101,0,0.00,1709965,2758270.00,1,1,20130401,20130430
2013040102,760784,1200015.81,5301457,8218107.00,2,1,20130401,20130430
2013040103,0,0.00,3860866,5939149.00,3,1,20130401,20130430
2013040104,524593,818522.46,6951781,10859742.00,4,1,20130401,20130430
2013040105,0,0.00,5870068,9177359.00,5,1,20130401,20130430
2013040106,89097,139882.29,5889509,9150808.00,6,1,20130401,20130430
2013040107,591564,881430.36,7005277,10739907.00,7,1,20130401,20130430
2013040108,392646,608601.30,3115568,4794686.00,8,1,20130401,20130430
2013040109,1147485,1790778.10,6545374,10335773.00,9,1,20130401,20130430
2013040110,1042170,1561787.16,4207046,6427699.00,10,1,20130401,20130430
2013040111,0,0.00,4552831,7311378.00,11,1,20130401,20130430
2013040112,0,0.00,6265281,9724553.00,12,1,20130401,20130430
2013040201,1100771,1678231.98,4565505,7086947.00,1,2,20130401,20130430
2013040202,734553,1116520.56,4871195,7441939.00,2,2,20130401,20130430
2013040203,0,0.00,5554086,8604424.00,3,2,20130401,20130430
2013040204,0,0.00,1319206,2013450.00,4,2,20130401,20130430
2013040205,0,0.00,5351238,8108052.00,5,2,20130401,20130430
2013040206,0,0.00,7496807,11673500.00,6,2,20130401,20130430
2013040207,352419,558443.15,2415774,3990412.00,7,2,20130401,20130430
2013040208,0,0.00,4154011,6459281.00,8,2,20130401,20130430
2013040209,358289,580499.84,2791242,4384611.00,9,2,20130401,20130430
2013040210,777439,1210783.50,7251607,11159135.00,10,2,20130401,20130430
2013040211,0,0.00,7393708,11179189.00,11,2,20130401,20130430
2013040212,0,0.00,6270185,9629158.00,12,2,20130401,20130430
2013040301,0,0.00,5344740,4183001.00,1,3,20130401,20130430
2013040302,0,0.00,5487529,4265380.00,2,3,20130401,20130430
2013040303,781169,585362.23,4470128,3408678.00,3,3,20130401,20130430
2013040304,1054402,790650.23,5558755,4319693.00,4,3,20130401,20130430
2013040305,0,0.00,3835293,3068232.00,5,3,20130401,20130430
2013040306,770395,562388.35,10099741,7805300.00,6,3,20130401,20130430
2013040307,0,0.00,3129228,2421225.00,7,3,20130401,20130430
2013040308,0,0.00,6486451,4976101.00,8,3,20130401,20130430
2013040309,0,0.00,5689779,4373351.00,9,3,20130401,20130430
2013040310,0,0.00,4638597,3559332.00,10,3,20130401,20130430
2013040311,0,0.00,5313783,4142504.00,11,3,20130401,20130430
2013040312,22828,18262.40,7341309,5649562.00,12,3,20130401,20130430
2013040401,773927,596852.50,7038910,5560775.00,1,4,20130401,20130430
2013040402,0,0.00,2359285,1789248.00,2,4,20130401,20130430
2013040403,172009,134167.02,6347920,4879040.00,3,4,20130401,20130430
2013040404,0,0.00,4875789,3805438.00,4,4,20130401,20130430
2013040405,0,0.00,7421677,5671439.00,5,4,20130401,20130430
2013040406,0,0.00,5955354,4576277.00,6,4,20130401,20130430
2013040407,0,0.00,2889424,2194745.00,7,4,20130401,20130430
2013040408,0,0.00,4334219,3333374.00,8,4,20130401,20130430
2013040409,1681385,1292646.65,7192715,5501995.00,9,4,20130401,20130430
2013040410,1570574,1175864.79,5242029,4050051.00,10,4,20130401,20130430
2013040411,0,0.00,3906687,2995386.00,11,4,20130401,20130430
2013040412,838937,630461.16,6540885,4962028.00,12,4,20130401,20130430
2013040501,0,0.00,3468966,2708133.00,1,5,20130401,20130430
2013040502,292288,245258.86,6871650,5410155.00,2,5,20130401,20130430
2013040503,899162,656388.26,8650145,6626939.00,3,5,20130401,20130430
2013040504,221778,171885.07,8429880,6409808.00,4,5,20130401,20130430
2013040505,0,0.00,4969901,3835791.00,5,5,20130401,20130430
2013040506,810809,599998.66,8211561,6409257.00,6,5,20130401,20130430
2013040507,1008908,751532.58,6653585,5114754.00,7,5,20130401,20130430
2013040508,310443,257139.94,7588470,5887910.00,8,5,20130401,20130430
2013040510,545491,442884.14,7373247,5757099.00,10,5,20130401,20130430
2013040511,0,0.00,7118556,5566559.00,11,5,20130401,20130430
2013040601,0,0.00,4764948,3659642.00,1,6,20130401,20130430
2013040602,326635,261895.94,12430736,9503032.00,2,6,20130401,20130430
2013040603,0,0.00,3808247,2917368.00,3,6,20130401,20130430
2013040604,358594,282814.67,5070285,3892138.00,4,6,20130401,20130430
2013040605,65586,51157.08,3265116,2522140.00,5,6,20130401,20130430
2013040606,0,0.00,7328728,5821472.00,6,6,20130401,20130430
2013040607,0,0.00,6467513,4917728.00,7,6,20130401,20130430
2013040608,133818,105716.22,4077739,3145654.00,8,6,20130401,20130430
2013040609,176649,139552.71,4682955,3604274.00,9,6,20130401,20130430
2013040611,195050,152139.00,4533192,3543106.00,11,6,20130401,20130430
2013040612,467912,453547.10,4404228,3562983.00,12,6,20130401,20130430
2013050101,472031,717487.12,1709965,2758270.00,1,1,20130501,20130531
2013050102,760784,1200015.81,5301457,8218107.00,2,1,20130501,20130531
2013050103,0,0.00,3860866,5939149.00,3,1,20130501,20130531
2013050104,651352,1014682.01,6951781,10859742.00,4,1,20130501,20130531
2013050105,0,0.00,5870068,9177359.00,5,1,20130501,20130531
2013050106,673053,1035612.40,5889509,9150808.00,6,1,20130501,20130531
2013050107,1972290,3012028.65,7005277,10739907.00,7,1,20130501,20130531
2013050108,1123986,1701442.66,3115568,4794686.00,8,1,20130501,20130531
2013050109,3168066,4947935.91,6545374,10335773.00,9,1,20130501,20130531
2013050110,1350197,2039229.01,4207046,6427699.00,10,1,20130501,20130531
2013050111,0,0.00,4552831,7311378.00,11,1,20130501,20130531
2013050112,1282131,1924991.48,6265281,9724553.00,12,1,20130501,20130531
2013050201,1736275,2660657.61,4565505,7086947.00,1,2,20130501,20130531
2013050202,1028433,1597631.51,4871195,7441939.00,2,2,20130501,20130531
2013050203,700152,1160852.02,5554086,8604424.00,3,2,20130501,20130531
2013050204,50881,81409.60,1319206,2013450.00,4,2,20130501,20130531
2013050205,368652,582470.16,5351238,8108052.00,5,2,20130501,20130531
2013050206,0,0.00,7496807,11673500.00,6,2,20130501,20130531
2013050207,613040,987347.13,2415774,3990412.00,7,2,20130501,20130531
2013050208,0,0.00,4154011,6459281.00,8,2,20130501,20130531
2013050209,842938,1317166.32,2791242,4384611.00,9,2,20130501,20130531
2013050210,1023327,1577033.68,7251607,11159135.00,10,2,20130501,20130531
2013050211,1600390,2426031.20,7393708,11179189.00,11,2,20130501,20130531
2013050212,542515,853430.35,6270185,9629158.00,12,2,20130501,20130531
2013050301,921407,685711.09,5344740,4183001.00,1,3,20130501,20130531
2013050302,0,0.00,5487529,4265380.00,2,3,20130501,20130531
2013050303,781169,585362.23,4470128,3408678.00,3,3,20130501,20130531
2013050304,1074595,812573.77,5558755,4319693.00,4,3,20130501,20130531
2013050305,283926,221462.28,3835293,3068232.00,5,3,20130501,20130531
2013050306,2042763,1574557.09,10099741,7805300.00,6,3,20130501,20130531
2013050307,0,0.00,3129228,2421225.00,7,3,20130501,20130531
2013050308,928086,696064.50,6486451,4976101.00,8,3,20130501,20130531
2013050309,0,0.00,5689779,4373351.00,9,3,20130501,20130531
2013050310,291026,224090.02,4638597,3559332.00,10,3,20130501,20130531
2013050311,0,0.00,5313783,4142504.00,11,3,20130501,20130531
2013050312,2038259,1545152.93,7341309,5649562.00,12,3,20130501,20130531
2013050401,1641530,1262217.24,7038910,5560775.00,1,4,20130501,20130531
2013050402,0,0.00,2359285,1789248.00,2,4,20130501,20130531
2013050403,551419,453744.06,6347920,4879040.00,3,4,20130501,20130531
2013050404,289228,253855.42,4875789,3805438.00,4,4,20130501,20130531
2013050405,481258,365756.08,7421677,5671439.00,5,4,20130501,20130531
2013050406,484082,370080.69,5955354,4576277.00,6,4,20130501,20130531
2013050407,0,0.00,2889424,2194745.00,7,4,20130501,20130531
2013050408,162189,135735.97,4334219,3333374.00,8,4,20130501,20130531
2013050409,2421580,1842611.54,7192715,5501995.00,9,4,20130501,20130531
2013050410,2098204,1583881.07,5242029,4050051.00,10,4,20130501,20130531
2013050411,0,0.00,3906687,2995386.00,11,4,20130501,20130531
2013050412,1604360,1206365.43,6540885,4962028.00,12,4,20130501,20130531
2013050501,834163,659405.85,3468966,2708133.00,1,5,20130501,20130531
2013050502,677190,538284.75,6871650,5410155.00,2,5,20130501,20130531
2013050503,1991741,1536569.90,8650145,6626939.00,3,5,20130501,20130531
2013050504,1774441,1377527.89,8429880,6409808.00,4,5,20130501,20130531
2013050505,0,0.00,4969901,3835791.00,5,5,20130501,20130531
2013050506,1227549,920888.46,8211561,6409257.00,6,5,20130501,20130531
2013050508,520615,416870.66,7588470,5887910.00,8,5,20130501,20130531
2013050509,469801,364654.00,9995591,7688093.00,9,5,20130501,20130531
2013050510,728922,587207.65,7373247,5757099.00,10,5,20130501,20130531
2013050511,271777,211986.06,7118556,5566559.00,11,5,20130501,20130531
2013050512,1154306,842643.38,4519060,3459645.00,12,5,20130501,20130531
2013050601,0,0.00,4764948,3659642.00,1,6,20130501,20130531
2013050602,864624,670498.59,12430736,9503032.00,2,6,20130501,20130531
2013050604,606656,490814.66,5070285,3892138.00,4,6,20130501,20130531
2013050606,59892,44919.00,7328728,5821472.00,6,6,20130501,20130531
2013050607,1030833,818481.40,6467513,4917728.00,7,6,20130501,20130531
2013050609,1736957,1311656.08,4682955,3604274.00,9,6,20130501,20130531
2013050610,217669,185149.25,3611193,2803758.00,10,6,20130501,20130531
2013050611,382306,297018.97,4533192,3543106.00,11,6,20130501,20130531
2013050612,725038,663156.22,4404228,3562983.00,12,6,20130501,20130531
2013060101,472031,717487.12,1709965,2758270.00,1,1,20130603,20130628
2013060102,1446287,2266658.48,5301457,8218107.00,2,1,20130603,20130628
2013060103,0,0.00,3860866,5939149.00,3,1,20130603,20130628
2013060104,1247402,1945592.90,6951781,10859742.00,4,1,20130603,20130628
2013060105,1495955,2392630.43,5870068,9177359.00,5,1,20130603,20130628
2013060106,760350,1170922.75,5889509,9150808.00,6,1,20130603,20130628
2014080405,4265201,3321078.10,8740481,6783806.00,5,4,20140801,20140829
2014080406,11001121,8411824.88,13205230,10120498.00,6,4,20140801,20140829
2014080407,5727040,4432776.66,7451634,5757513.00,7,4,20140801,20140829
2014080408,6234179,4813393.74,9669910,7359862.00,8,4,20140801,20140829
2014080409,6931361,5337587.79,9292331,7116699.00,9,4,20140801,20140829
2014080410,6090181,4747227.62,9886486,7684189.00,10,4,20140801,20140829
2014080411,2754914,2102709.97,6102769,4624867.00,11,4,20140801,20140829
2014080412,5564696,4403741.17,9697717,7723244.00,12,4,20140801,20140829
2014080501,8910732,6928970.31,11371840,8781405.00,1,5,20140801,20140829
2014080502,4463841,3529992.95,7068750,5550831.00,2,5,20140801,20140829
2014080503,3179769,2444915.40,7035767,5392589.00,3,5,20140801,20140829
2014080504,6435717,4899617.59,8222864,6297672.00,4,5,20140801,20140829
2014080505,8318066,6339129.54,11296816,8619493.00,5,5,20140801,20140829
2014080506,5308010,4103009.64,8331199,6485767.00,6,5,20140801,20140829
2014080507,8282186,6460125.46,13538931,10478802.00,7,5,20140801,20140829
2014080508,6877450,5333346.76,9315845,7205218.00,8,5,20140801,20140829
2014080509,5464085,4200441.97,10932603,8436583.00,9,5,20140801,20140829
2014080511,5055939,3893655.92,7977323,6209606.00,11,5,20140801,20140829
2014080512,5196993,4013968.23,7704288,5956756.00,12,5,20140801,20140829
2014080601,5516123,4298584.82,7286301,5713324.00,1,6,20140801,20140829
2014080602,4634374,3612026.36,11762256,9124074.00,2,6,20140801,20140829
2014080603,6460037,4949607.19,8266523,6341143.00,3,6,20140801,20140829
2014080604,3200473,2486407.10,6719492,5293484.00,4,6,20140801,20140829
2014080605,4259096,3333358.52,6352452,4931730.00,5,6,20140801,20140829
2014080607,5263650,4085248.93,5757469,4487808.00,7,6,20140801,20140829
2014080608,7241624,5678204.24,10719779,8371982.00,8,6,20140801,20140829
2014080610,8756993,6774147.51,13996996,10902770.00,10,6,20140801,20140829
2014080611,4482687,3543568.53,7151717,5674806.00,11,6,20140801,20140829
2014080612,4336835,3343619.58,6981392,5480088.00,12,6,20140801,20140829
2014090101,9792369,15278158.52,10991899,17056287.00,1,1,20140901,20140930
2014090102,4988042,7839266.75,7714240,12149938.00,2,1,20140901,20140930
2014090103,4033054,6259973.22,8861580,13800035.00,3,1,20140901,20140930
