"lead_id","quote_qty","quote_price","lead_success","job_id","created_date","cust_id","location_id","sales_agent_id","sales_class_id"
425659,965300,0.74,"Y",342306,20130426,2713,4,1438,6
425660,632400,0.76,"Y",342307,20131112,2817,12,1124,5
425661,1112000,0.74,"Y",342308,20141002,2728,10,1332,4
425662,314200,0.78,"Y",342309,20141016,2837,1,1293,5
425663,851100,0.75,"Y",342310,20140923,2744,8,1127,5
425664,984800,0.74,"Y",342311,20140409,2724,8,1602,6
425665,1209400,1.46,"Y",342312,20141027,2714,8,1143,1
425666,748200,0.76,"Y",342313,20130117,2781,9,1474,5
425667,1195200,0.73,"Y",342314,20130820,2639,1,1293,5
425668,470100,0.78,"Y",342315,20130328,2950,3,1583,5
425669,330600,1.57,"Y",342316,20131105,2649,6,1411,1
425670,682100,1.52,"Y",342317,20130904,2676,12,1308,1
425671,619000,1.54,"Y",342318,20140813,2830,3,1424,1
425672,220900,0.79,"Y",342319,20140904,2612,8,1385,3
425673,116700,1.60,"Y",342320,20130902,2684,2,1557,1
425674,62700,0.80,"Y",342321,20140904,2547,4,1125,4
425675,1232700,0.73,"Y",342322,20140428,2883,6,1452,6
425676,769900,0.75,"Y",342323,20140922,2593,8,1145,4
425677,853100,0.75,"Y",342324,20140207,2803,1,1176,6
425678,149500,1.58,"Y",342325,20130402,2807,5,1382,1
425679,647600,0.76,"Y",342326,20130412,2562,4,1125,3
425680,95800,1.60,"Y",342327,20140318,2698,8,1375,2
425681,806200,0.75,"Y",342328,20140522,2895,8,1228,5
425682,350400,0.78,"Y",342329,20141104,2923,12,1128,4
425683,217800,1.58,"N",NULL,20130313,2579,11,1275,1
425684,693700,0.76,"Y",342330,20140428,2643,3,1529,3
425685,707900,0.76,"N",NULL,20140507,2594,2,1340,3
425686,344200,0.78,"Y",342331,20140905,2846,11,1501,4
425687,197900,0.79,"Y",342332,20141127,2888,11,1492,3
425688,1163200,1.46,"Y",342333,20140129,2770,12,1540,2
425689,560700,0.77,"Y",342334,20130307,2544,10,1594,3
425690,207200,0.79,"Y",342335,20130524,2763,7,1141,6
425691,112600,0.80,"N",NULL,20130415,2956,11,1437,6
425692,1048700,0.74,"Y",342336,20130902,2712,12,1302,4
425693,1041400,1.47,"Y",342337,20140929,2900,8,1520,1
425694,394100,0.78,"Y",342338,20131219,2792,7,1271,5
425695,837900,1.50,"Y",342339,20131004,2909,9,1273,2
425696,106200,0.80,"Y",342340,20140228,2891,4,1539,6
425697,1240800,1.46,"Y",342341,20130130,2581,8,1322,1
425698,696900,0.76,"Y",342342,20130513,2794,5,1528,4
425699,1190600,0.73,"Y",342343,20141106,2768,8,1520,4
425700,829800,0.75,"Y",342344,20140411,2535,9,1181,6
425701,1178900,0.73,"N",NULL,20130204,2716,5,1523,6
425702,912100,0.74,"Y",342345,20140219,2660,1,1355,4
425703,463900,1.55,"Y",342346,20130307,2750,7,1246,2
425704,365900,1.57,"Y",342347,20130911,2961,12,1522,2
425705,601600,1.54,"Y",342348,20141017,2686,6,1189,1
425706,182800,0.79,"Y",342349,20140410,2510,1,1305,6
425707,106100,0.80,"Y",342350,20131118,2773,1,1237,6
425708,1064700,1.47,"Y",342351,20130919,2893,12,1536,2
425709,870600,0.75,"Y",342352,20130131,2925,6,1550,5
425710,1007200,0.74,"Y",342353,20140218,2759,3,1347,3
425711,632000,1.52,"Y",342354,20131220,2778,6,1281,1
425712,412700,0.78,"Y",342355,20131011,2845,10,1227,5
425713,948000,0.74,"Y",342356,20141010,2541,2,1261,3
425714,117100,0.80,"N",NULL,20140523,2623,8,1239,5
425715,796900,0.75,"Y",342357,20130802,2878,11,1153,3
425716,251800,0.78,"Y",342358,20140121,2614,4,1235,4
425717,1154900,0.73,"Y",342359,20140821,2944,7,1271,5
425718,51100,0.80,"Y",342360,20140210,2846,12,1372,6
425719,1004000,1.47,"Y",342361,20130806,2848,4,1491,2
425720,895900,0.74,"Y",342362,20141028,2975,9,1419,3
425721,958500,0.74,"Y",342363,20140108,2925,12,1530,6
425722,914900,1.49,"Y",342364,20130612,2937,8,1160,2
425723,455700,0.78,"N",NULL,20140729,2527,3,1500,5
425724,624600,1.54,"N",NULL,20130906,2877,12,1132,1
425725,851900,0.75,"Y",342365,20130425,2513,6,1319,4
425726,191400,0.79,"Y",342366,20140827,2910,11,1361,5
425727,1215900,0.73,"Y",342367,20140923,2889,11,1583,4
425728,559700,1.54,"Y",342368,20130402,2810,6,1148,1
425729,1176100,0.73,"Y",342369,20131224,2921,6,1259,6
425730,483600,1.55,"Y",342370,20131024,2589,9,1328,2
425731,615000,1.54,"N",NULL,20130322,2753,1,1524,1
425732,321500,0.78,"N",NULL,20140915,2954,6,1350,4
425733,672300,0.76,"Y",342371,20141203,2809,3,1402,3
425734,769800,0.75,"Y",342372,20130325,2729,10,1218,6
425735,1237100,0.73,"Y",342373,20130107,2979,3,1319,5
425736,479900,0.78,"Y",342374,20140804,2691,12,1216,5
425737,662900,0.76,"Y",342375,20140114,2784,6,1240,3
425738,71800,0.80,"N",NULL,20141001,2714,12,1495,5
425739,891700,0.74,"N",NULL,20130510,2558,12,1541,4
425740,920100,0.74,"N",NULL,20140519,2666,12,1323,6
425741,814900,1.50,"N",NULL,20131223,2661,11,1518,1
425742,245700,0.79,"Y",342376,20140609,2761,1,1483,4
425743,943400,0.74,"Y",342377,20140326,2689,6,1200,5
425744,920200,1.49,"Y",342378,20141204,2936,4,1357,2
425745,582700,1.54,"Y",342379,20130305,2688,11,1568,1
425746,358100,0.78,"Y",342380,20140912,2687,4,1543,3
425747,393700,1.55,"Y",342381,20130516,2914,1,1337,1
425748,304000,0.78,"Y",342382,20140121,2588,2,1342,4
425749,227300,1.58,"Y",342383,20130730,2670,9,1271,2
425750,899400,0.74,"Y",342384,20140122,2926,8,1415,5
425751,1070300,0.74,"Y",342385,20140131,2816,10,1182,5
425752,93100,0.80,"Y",342386,20131203,2569,5,1228,6
425753,733200,1.52,"Y",342387,20140505,2584,5,1468,1
425754,1122800,1.47,"Y",342388,20130211,2612,5,1219,1
425755,978200,0.74,"Y",342389,20140625,2719,1,1418,6
425756,1232600,1.46,"Y",342390,20140203,2704,10,1538,1
425757,1086600,0.74,"Y",342391,20140822,2540,8,1144,5
425758,1125800,0.73,"Y",342392,20130723,2665,9,1249,4
425759,486200,1.55,"Y",342393,20130902,2755,7,1416,1
425760,695500,0.76,"Y",342394,20140206,2540,5,1280,3
425761,395700,1.55,"Y",342395,20140630,2942,10,1507,1
425762,284200,0.78,"Y",342396,20140916,2572,6,1349,5
425763,1243600,0.73,"Y",342397,20140529,2991,9,1241,3
425764,515900,0.77,"Y",342398,20140722,2879,10,1436,5
425765,377200,0.78,"Y",342399,20141126,2969,11,1398,5
425766,849700,1.50,"Y",342400,20131127,2790,10,1615,1
425767,1089600,0.74,"Y",342401,20140106,2697,5,1309,5
425768,813300,0.75,"Y",342402,20131206,2714,4,1130,5
425769,919900,0.74,"Y",342403,20140113,2873,9,1370,6
425770,1069600,0.74,"Y",342404,20140102,2862,9,1273,6
425771,657300,0.76,"Y",342405,20140409,2691,6,1440,4
425772,924600,1.49,"N",NULL,20141212,2835,8,1297,2
425773,925900,0.74,"Y",342406,20141027,2744,3,1216,6
425774,267400,0.78,"Y",342407,20130405,2866,2,1611,3
425775,468600,0.78,"N",NULL,20130115,2659,11,1339,4
425776,540300,0.77,"Y",342408,20141021,2582,3,1380,4
425777,511600,0.77,"N",NULL,20130329,2645,5,1246,6
425778,545800,0.77,"Y",342409,20131218,2574,12,1385,6
425779,554600,0.77,"Y",342410,20130215,2603,6,1582,5
425780,623700,1.54,"Y",342411,20130916,2526,2,1559,1
425781,1244000,0.73,"Y",342412,20140815,2574,7,1194,5
425782,892100,0.74,"Y",342413,20131108,2926,9,1258,4
425783,1031900,0.74,"Y",342414,20140214,2511,7,1169,4
425784,72600,0.80,"Y",342415,20140324,2553,10,1252,6
425785,1156500,1.46,"Y",342416,20140910,2629,4,1491,2
425786,833500,0.75,"Y",342417,20140529,2577,8,1596,5
425787,291700,0.78,"Y",342418,20130109,2552,2,1137,5
425788,55200,0.80,"Y",342419,20140227,2914,1,1420,4
425789,985000,0.74,"Y",342420,20140214,2815,7,1290,3
425790,1069800,0.74,"Y",342421,20130424,2605,5,1152,4
425791,207200,0.79,"Y",342422,20130731,2811,6,1183,6
425906,1005200,0.74,"Y",342520,20130822,2859,1,1595,6
425792,730100,1.52,"Y",342423,20140624,2537,11,1214,1
425793,365700,0.78,"Y",342424,20130227,2946,12,1337,6
425794,136400,0.79,"Y",342425,20140117,2705,5,1369,4
425795,1151300,0.73,"Y",342426,20130530,2801,9,1201,5
425796,835200,1.50,"Y",342427,20141031,2754,8,1379,1
425797,629400,0.76,"Y",342428,20140912,2508,2,1474,3
425798,1242800,1.46,"Y",342429,20130801,2966,10,1572,1
425799,713900,0.76,"Y",342430,20130919,2953,4,1536,5
425800,515400,0.77,"Y",342431,20130408,2524,3,1358,4
425801,269500,0.78,"Y",342432,20130312,2664,9,1605,3
425802,632800,1.52,"Y",342433,20140210,2730,1,1412,2
425803,1041000,1.47,"Y",342434,20141027,2830,1,1121,2
425804,125100,0.79,"Y",342435,20130110,2517,6,1610,5
425805,613800,0.77,"Y",342436,20141017,2819,1,1433,3
425806,841500,0.75,"N",NULL,20140818,2951,6,1359,3
425807,249000,0.79,"Y",342437,20141027,2719,1,1270,6
425808,1066500,0.74,"Y",342438,20140731,2821,12,1149,5
425809,1222500,0.73,"Y",342439,20140625,2888,8,1178,4
425810,1119600,0.74,"Y",342440,20141001,2634,8,1248,4
425811,423800,0.78,"N",NULL,20140723,2618,4,1584,5
425812,877000,0.74,"Y",342441,20140502,2628,11,1308,6
425813,982000,0.74,"Y",342442,20131106,2602,5,1227,5
425814,56700,1.60,"Y",342443,20140623,2843,3,1612,2
425815,224300,0.79,"Y",342444,20140120,2777,2,1144,5
425816,308000,0.78,"Y",342445,20140801,2678,12,1310,3
425817,709400,0.76,"Y",342446,20130923,2533,5,1560,3
425818,1247400,0.73,"Y",342447,20140213,2537,10,1393,6
425819,165800,1.58,"Y",342448,20130719,2736,4,1390,1
425820,794300,0.75,"Y",342449,20130607,2682,6,1559,5
425821,974700,1.49,"N",NULL,20131007,2575,12,1558,2
425822,1061100,0.74,"Y",342450,20130318,2969,8,1515,4
425823,634600,0.76,"Y",342451,20130430,2566,7,1488,6
425824,582800,1.54,"N",NULL,20131004,2866,1,1193,2
425825,584500,1.54,"N",NULL,20130129,2571,7,1334,2
425826,542000,0.77,"Y",342452,20140130,2816,7,1200,3
425827,664300,0.76,"Y",342453,20140722,2599,8,1433,6
425828,638700,1.52,"Y",342454,20130108,2545,2,1172,2
425829,1055800,1.47,"Y",342455,20131108,2762,11,1401,1
425830,766700,0.75,"Y",342456,20141113,2739,2,1415,4
425831,1147900,1.46,"Y",342457,20141118,2843,3,1374,1
425832,550100,0.77,"Y",342458,20131216,2908,9,1508,6
425833,1137500,1.46,"N",NULL,20130419,2920,1,1382,2
425834,443800,0.78,"N",NULL,20130129,2518,4,1316,5
425835,1099700,0.74,"Y",342459,20141127,2902,2,1328,3
425836,376400,0.78,"Y",342460,20130701,2874,4,1547,4
425837,374700,0.78,"Y",342461,20140625,2726,1,1290,6
425838,883200,0.74,"Y",342462,20130104,2558,10,1429,6
425839,722200,1.52,"Y",342463,20130802,2547,4,1349,1
425840,926300,0.74,"Y",342464,20130904,2978,7,1293,3
425841,889800,0.74,"N",NULL,20130703,2811,7,1221,6
425842,92600,1.60,"Y",342465,20130306,2661,7,1198,2
425843,548700,0.77,"Y",342466,20140519,2911,5,1469,6
425844,338000,1.57,"Y",342467,20131015,2762,12,1307,2
425845,47800,1.60,"Y",342468,20140207,2541,2,1232,2
425846,488200,0.78,"Y",342469,20141210,2942,11,1595,6
425847,258400,1.57,"Y",342470,20130307,2915,9,1217,2
425848,581400,0.77,"Y",342471,20130219,2873,6,1567,5
425849,476300,1.55,"Y",342472,20140313,2545,12,1158,2
425850,1164200,0.73,"Y",342473,20140619,2978,10,1345,3
425851,219500,1.58,"Y",342474,20130911,2814,11,1554,1
425852,338100,0.78,"Y",342475,20140404,2791,11,1261,3
425853,646500,1.52,"Y",342476,20131007,2589,6,1547,2
425854,414300,0.78,"N",NULL,20140225,2613,11,1390,5
425855,291400,1.57,"Y",342477,20140606,2622,9,1130,1
425856,444500,0.78,"N",NULL,20140703,2828,7,1364,6
425857,746500,0.76,"Y",342478,20131212,2628,10,1612,5
425858,1058800,0.74,"Y",342479,20130610,2502,7,1239,3
425859,929400,0.74,"Y",342480,20130912,2620,5,1139,6
425860,292400,0.78,"Y",342481,20130531,2744,6,1414,6
425861,202200,1.58,"Y",342482,20130729,2675,9,1368,2
425862,326500,0.78,"Y",342483,20130313,2839,5,1397,3
425863,819600,0.75,"Y",342484,20140305,2522,4,1405,4
425864,269100,0.78,"Y",342485,20131213,2913,12,1254,6
425865,1202000,0.73,"N",NULL,20130604,2763,9,1160,4
425866,227900,1.58,"N",NULL,20140507,2825,8,1590,2
425867,936700,0.74,"Y",342486,20140822,2569,9,1428,6
425868,1067400,1.47,"N",NULL,20130621,2578,7,1470,2
425869,932400,0.74,"Y",342487,20141117,2624,12,1318,5
425870,1014800,0.74,"Y",342488,20140203,2664,12,1547,4
425871,1146100,0.73,"Y",342489,20130815,2632,11,1379,4
425872,447100,1.55,"Y",342490,20140529,2916,2,1390,1
425873,462600,0.78,"Y",342491,20130503,2942,12,1371,6
425874,478600,0.78,"Y",342492,20130403,2757,1,1457,3
425875,132700,1.58,"Y",342493,20130802,2694,9,1191,2
425876,897500,0.74,"Y",342494,20130807,2687,5,1170,4
425877,1248000,1.46,"Y",342495,20140120,2844,7,1357,2
425878,711100,0.76,"Y",342496,20130704,2636,6,1587,6
425879,376600,1.55,"Y",342497,20140401,2915,4,1398,2
425880,1019700,1.47,"Y",342498,20140801,2698,9,1306,1
425881,742000,0.76,"Y",342499,20130612,2598,9,1369,5
425882,317000,1.57,"Y",342500,20130201,2521,6,1390,2
425883,574000,0.77,"Y",342501,20140529,2974,12,1246,4
425884,527800,1.54,"Y",342502,20140612,2598,9,1352,2
425885,316000,0.78,"N",NULL,20140217,2769,6,1448,6
425886,919500,0.74,"Y",342503,20140515,2905,9,1154,4
425887,590500,1.54,"Y",342504,20130328,2559,6,1546,2
425888,323400,1.57,"Y",342505,20130128,2524,11,1423,1
425889,636200,0.76,"Y",342506,20140414,2969,10,1337,4
425890,492600,0.78,"Y",342507,20130215,2938,3,1406,5
425891,745100,0.76,"Y",342508,20141017,2737,1,1445,5
425892,973800,1.49,"Y",342509,20130911,2911,1,1564,1
425893,1010800,0.74,"N",NULL,20140115,2761,5,1555,4
425894,522700,1.54,"Y",342510,20140909,2583,10,1387,2
425895,44600,0.80,"Y",342511,20140416,2906,11,1207,4
425896,67000,0.80,"Y",342512,20141216,2603,2,1151,4
425897,87700,1.60,"Y",342513,20131120,2564,6,1551,1
425898,557100,1.54,"Y",342514,20130111,2628,7,1148,1
425899,424800,0.78,"Y",342515,20140314,2519,4,1196,4
425900,56800,0.80,"Y",342516,20130509,2605,2,1487,4
425901,947100,1.49,"N",NULL,20130704,2732,11,1166,2
425902,988000,1.49,"N",NULL,20130828,2608,2,1286,1
425903,1215800,0.73,"Y",342517,20140529,2647,8,1361,4
425904,1122500,1.47,"Y",342518,20130122,2731,1,1327,2
425905,1211500,0.73,"Y",342519,20130528,2825,4,1325,5
425907,959200,0.74,"Y",342521,20130408,2589,3,1248,4
425908,296900,1.57,"Y",342522,20130730,2974,1,1507,2
425909,1224000,0.73,"Y",342523,20130408,2777,11,1325,3
425910,900500,0.74,"Y",342524,20130905,2693,7,1481,4
425911,663800,0.76,"N",NULL,20130125,2821,5,1387,6
425912,332300,1.57,"Y",342525,20130417,2592,7,1545,2
425913,441100,1.55,"N",NULL,20130322,2810,5,1582,1
425914,399800,1.55,"Y",342526,20130131,2518,4,1496,2
425915,202800,0.79,"Y",342527,20131212,2513,8,1515,4
425916,1064600,1.47,"Y",342528,20140804,2819,11,1574,2
425917,1246800,0.73,"Y",342529,20141016,2788,5,1611,3
425918,96500,0.80,"Y",342530,20140808,2846,7,1408,3
425919,1210300,0.73,"Y",342531,20140408,2637,3,1286,5
425920,430600,1.55,"Y",342532,20130709,2731,4,1449,2
425921,929100,0.74,"Y",342533,20140513,2676,1,1506,5
425922,1193200,0.73,"Y",342534,20140807,2854,2,1206,6
425923,119500,0.80,"Y",342535,20140526,2583,2,1349,5
425924,100500,0.80,"Y",342536,20130709,2997,8,1133,4
425925,866800,0.75,"Y",342537,20140926,2851,3,1486,4
425926,306000,1.57,"Y",342538,20130102,2846,12,1142,2
425927,939200,1.49,"Y",342539,20130703,2735,2,1268,1
425928,1223900,0.73,"Y",342540,20130828,2778,5,1514,4
425929,434500,0.78,"Y",342541,20140523,2697,3,1350,6
425930,48300,0.80,"Y",342542,20131121,2832,5,1607,3
425931,343600,0.78,"Y",342543,20140620,2524,6,1165,5
425932,380100,1.55,"Y",342544,20130403,2868,10,1244,2
425933,412400,1.55,"Y",342545,20141105,2646,8,1385,1
425934,792200,0.75,"Y",342546,20140505,2858,7,1344,5
425935,659400,0.76,"Y",342547,20130222,2645,8,1288,5
425936,857700,1.50,"Y",342548,20130613,2971,11,1485,2
425937,1090900,0.74,"Y",342549,20130814,2709,10,1603,5
425938,417900,0.78,"N",NULL,20140829,2832,9,1206,6
425939,813200,0.75,"Y",342550,20130531,2668,9,1529,5
425940,81500,0.80,"Y",342551,20130328,2861,12,1590,5
425941,726200,0.76,"Y",342552,20140205,2569,10,1207,4
425942,189500,0.79,"Y",342553,20140620,2741,11,1523,3
425943,1100800,0.74,"Y",342554,20131104,2859,9,1243,4
425944,70700,0.80,"Y",342555,20130430,2688,2,1172,3
425945,918900,1.49,"Y",342556,20140701,2807,6,1204,1
425946,1083200,0.74,"Y",342557,20140922,2501,7,1358,4
425947,595200,1.54,"Y",342558,20140311,2989,4,1581,2
425948,116800,1.60,"Y",342559,20130207,2751,8,1198,2
425949,1058400,0.74,"Y",342560,20140115,2994,10,1246,4
425950,706500,1.52,"Y",342561,20130328,2713,5,1331,1
425951,886600,1.49,"N",NULL,20131127,2719,4,1415,2
424602,1138100,1.46,"Y",341409,20140819,2771,7,1392,2
424603,629600,1.52,"Y",341410,20130304,2815,9,1507,2
424604,381000,1.55,"Y",341411,20140106,2834,4,1240,1
424605,1075400,1.47,"N",NULL,20141008,2625,8,1164,2
424606,699400,1.52,"Y",341412,20140401,2698,6,1324,2
424607,557400,0.77,"Y",341413,20130204,2997,9,1243,5
424608,177900,0.79,"Y",341414,20140424,2848,5,1498,4
424609,244400,0.79,"Y",341415,20140725,2699,11,1349,5
424610,537900,0.77,"Y",341416,20130417,2962,4,1597,5
424611,293500,0.78,"Y",341417,20131218,2543,8,1316,3
424612,1014400,0.74,"N",NULL,20131225,2749,10,1489,4
424613,176600,0.79,"N",NULL,20140110,2834,2,1352,6
424614,635700,0.76,"N",NULL,20141127,2673,1,1526,4
424615,421200,1.55,"Y",341418,20131206,2904,7,1352,2
424616,1034500,1.47,"Y",341419,20130528,2559,2,1590,2
424617,583000,1.54,"Y",341420,20130628,2578,3,1386,2
424618,480000,0.78,"Y",341421,20130104,2775,5,1181,6
424619,551500,0.77,"Y",341422,20141008,2849,3,1467,3
424620,450300,0.78,"Y",341423,20140904,2949,7,1499,3
424621,256400,0.78,"Y",341424,20140304,2772,8,1448,3
424622,1015300,1.47,"Y",341425,20141106,2582,3,1469,1
424623,446700,0.78,"Y",341426,20130527,2535,8,1130,3
424624,752600,1.50,"Y",341427,20140116,2569,7,1561,1
424625,521500,0.77,"Y",341428,20140828,2684,12,1231,4
424626,1206400,0.73,"Y",341429,20130208,2638,6,1259,4
424627,953500,0.74,"Y",341430,20140523,2524,2,1304,4
424628,204000,1.58,"Y",341431,20131120,2590,1,1366,2
424629,398000,0.78,"N",NULL,20130729,2746,10,1322,6
424630,882200,0.74,"Y",341432,20130801,2878,4,1604,6
424631,80600,0.80,"Y",341433,20140617,2526,12,1363,6
424632,438500,0.78,"Y",341434,20130328,2758,12,1234,6
424633,295800,0.78,"Y",341435,20140228,2537,11,1401,3
424634,1143900,0.73,"Y",341436,20131106,2504,1,1376,4
424635,1025000,1.47,"Y",341437,20140320,2967,7,1559,1
424636,278100,0.78,"N",NULL,20130318,2564,3,1251,6
424637,104500,1.60,"Y",341438,20141106,2715,6,1160,2
424638,310500,1.57,"Y",341439,20130424,2857,9,1413,2
424639,864800,0.75,"N",NULL,20140317,2795,5,1162,5
424640,161600,0.79,"Y",341440,20141124,2963,3,1253,6
424641,175600,0.79,"Y",341441,20130318,2912,7,1257,6
424642,863200,1.50,"Y",341442,20141217,2973,11,1293,1
424643,421100,1.55,"N",NULL,20130424,2723,6,1427,1
424644,149800,0.79,"Y",341443,20140102,2735,6,1187,6
424645,546600,0.77,"Y",341444,20140912,2512,2,1258,3
424646,290500,1.57,"Y",341445,20141023,2823,10,1166,1
424647,47100,1.60,"Y",341446,20140501,2566,9,1382,2
424648,559000,0.77,"Y",341447,20131115,2840,1,1324,4
424649,1154900,0.73,"Y",341448,20130725,2581,3,1219,5
424650,911500,0.74,"Y",341449,20130117,2810,10,1475,3
424651,927500,1.49,"Y",341450,20140825,2858,2,1273,2
424652,1074300,1.47,"Y",341451,20141027,2968,1,1470,2
424653,1066100,0.74,"Y",341452,20141212,2721,8,1610,4
424654,84500,0.80,"Y",341453,20130405,2988,11,1560,6
424655,473700,0.78,"Y",341454,20130716,2743,1,1425,3
424656,99500,1.60,"Y",341455,20130718,2533,6,1255,1
424657,586200,0.77,"N",NULL,20131106,2809,2,1457,5
424658,573000,0.77,"Y",341456,20130815,2555,1,1455,6
424659,1150500,0.73,"Y",341457,20131031,2777,7,1369,5
424660,680400,0.76,"Y",341458,20131120,2553,3,1420,6
424661,858900,1.50,"Y",341459,20130819,2732,7,1479,2
424662,1107800,0.74,"Y",341460,20140812,2827,2,1340,4
424663,128200,1.58,"Y",341461,20140609,2817,4,1374,1
424664,860500,1.50,"Y",341462,20140207,2899,9,1384,1
424665,1183400,0.73,"Y",341463,20141010,2524,6,1406,4
424666,583800,0.77,"Y",341464,20130409,2562,1,1426,3
424667,165600,1.58,"Y",341465,20140512,2864,3,1253,2
424668,1105800,0.74,"N",NULL,20130108,2669,5,1450,4
424669,125800,1.58,"Y",341466,20131104,2767,1,1310,2
424670,324400,0.78,"Y",341467,20140206,2730,2,1336,3
424671,661700,0.76,"Y",341468,20140307,2778,6,1349,5
424672,373100,1.57,"Y",341469,20140430,2629,10,1292,1
424673,601400,1.54,"Y",341470,20141211,2689,7,1198,2
424674,822800,1.50,"Y",341471,20141111,2826,6,1173,1
424675,550800,0.77,"N",NULL,20130423,2924,10,1366,6
424676,965400,0.74,"Y",341472,20140818,2871,1,1613,5
424677,799800,0.75,"Y",341473,20130822,2970,5,1190,4
424678,799600,1.50,"Y",341474,20140108,2517,6,1429,1
424679,1119300,1.47,"N",NULL,20131017,2996,6,1202,1
424680,782000,0.75,"Y",341475,20140307,2671,10,1552,3
424681,544700,1.54,"Y",341476,20130910,2672,7,1383,1
424682,1159700,1.46,"Y",341477,20140613,2956,8,1464,1
424683,669600,0.76,"N",NULL,20140912,2597,3,1149,4
424684,265700,1.57,"N",NULL,20140402,2730,10,1215,1
424685,491000,1.55,"Y",341478,20130103,2523,4,1234,1
424686,1166800,0.73,"Y",341479,20130417,2609,10,1318,3
424687,1145300,0.73,"Y",341480,20130218,2746,5,1177,3
424688,596300,0.77,"N",NULL,20130905,2660,8,1138,6
424689,578100,0.77,"Y",341481,20130819,2671,6,1321,3
424690,1165500,1.46,"Y",341482,20130829,2931,12,1434,2
424691,1229800,0.73,"Y",341483,20140716,2521,12,1420,5
424692,445800,0.78,"Y",341484,20140827,2948,9,1384,6
424693,440800,0.78,"Y",341485,20140527,2665,12,1246,3
424694,132600,0.79,"Y",341486,20140422,2958,10,1378,5
424695,1245600,0.73,"Y",341487,20140121,2669,8,1444,6
424696,1107300,0.74,"N",NULL,20141128,2913,4,1327,5
424697,730300,0.76,"Y",341488,20131203,2944,7,1265,6
424698,518200,1.54,"Y",341489,20140911,2975,7,1307,2
424699,957900,0.74,"Y",341490,20141211,2870,3,1257,4
424700,1201500,1.46,"Y",341491,20140411,2947,4,1417,1
424701,653200,1.52,"Y",341492,20130812,2914,11,1151,1
424702,711300,0.76,"Y",341493,20131101,2911,9,1255,6
424703,953800,0.74,"Y",341494,20130917,2613,8,1147,6
424704,75200,1.60,"N",NULL,20140505,2995,5,1543,1
424705,450100,1.55,"N",NULL,20140822,2697,10,1126,1
424706,979300,1.49,"Y",341495,20131211,2564,9,1590,2
424707,360100,1.57,"Y",341496,20140919,2998,10,1174,2
424708,644500,1.52,"Y",341497,20141218,2843,12,1262,2
424709,600500,0.77,"Y",341498,20141113,2836,10,1460,4
424710,1139100,0.73,"N",NULL,20141218,2739,2,1150,4
424711,1140000,0.73,"Y",341499,20130621,2623,12,1376,3
424712,246100,0.79,"Y",341500,20141111,2909,7,1493,6
424713,790300,0.75,"Y",341501,20130930,2786,2,1608,5
424714,735300,0.76,"Y",341502,20130829,2647,2,1175,5
424715,844100,0.75,"Y",341503,20140317,2683,4,1236,6
424716,147300,0.79,"N",NULL,20140617,2798,7,1432,6
424717,1070700,1.47,"Y",341504,20141015,2666,1,1267,1
424718,717100,0.76,"Y",341505,20131107,2550,1,1602,5
424719,489300,1.55,"Y",341506,20140212,2526,9,1195,2
424720,292400,1.57,"Y",341507,20130625,2973,9,1469,1
424721,289100,0.78,"Y",341508,20140814,2985,2,1313,4
424722,1025500,0.74,"Y",341509,20140807,2760,6,1537,6
424723,436600,0.78,"Y",341510,20140704,2666,7,1245,3
424724,795200,0.75,"Y",341511,20131212,2564,11,1454,5
424725,84400,0.80,"Y",341512,20130107,2780,8,1347,3
424726,1128800,1.46,"Y",341513,20140911,2995,12,1288,2
424727,835200,0.75,"Y",341514,20140401,2926,10,1144,3
424728,99300,0.80,"Y",341515,20141001,2852,7,1297,3
424729,439300,1.55,"Y",341516,20130207,2696,1,1405,2
424730,852600,1.50,"N",NULL,20140225,2563,3,1164,2
424731,302700,0.78,"Y",341517,20141015,2597,12,1477,5
424732,748900,0.76,"N",NULL,20141027,2744,6,1283,5
424733,1246300,0.73,"Y",341518,20140605,2683,5,1447,3
424734,352600,0.78,"Y",341519,20130118,2976,7,1430,5
424735,1068300,0.74,"Y",341520,20141023,2662,9,1565,6
424736,679600,0.76,"N",NULL,20140926,2726,1,1373,3
424737,673500,1.52,"Y",341521,20131226,2552,11,1330,1
424738,785400,0.75,"Y",341522,20130809,2749,2,1197,4
424739,294200,0.78,"N",NULL,20141027,2648,2,1482,3
424740,1113900,0.74,"Y",341523,20140124,2749,2,1294,5
424741,853100,0.75,"Y",341524,20141223,2566,4,1519,3
424742,221400,0.79,"Y",341525,20130802,2699,1,1453,5
424743,109500,0.80,"Y",341526,20130315,2910,6,1400,6
424744,87700,1.60,"Y",341527,20140130,2954,12,1143,2
424745,274100,1.57,"Y",341528,20140128,2870,7,1381,1
424746,253700,0.78,"Y",341529,20130228,2783,2,1210,3
424747,695000,0.76,"Y",341530,20130129,2531,4,1352,6
424748,632900,0.76,"Y",341531,20141230,2765,3,1297,6
424749,367800,0.78,"Y",341532,20140408,2623,11,1246,4
424750,1195900,1.46,"Y",341533,20131112,2921,3,1258,2
424751,914900,0.74,"Y",341534,20130411,2802,4,1421,4
424752,392100,0.78,"Y",341535,20141104,2649,10,1529,3
424753,255800,0.78,"N",NULL,20131022,2621,8,1499,5
424754,246700,0.79,"N",NULL,20140117,2535,1,1412,4
